date,team,priority,request_count
2025-06-14,Sanctions,Low,1
2025-06-14,Sanctions,High,46
2025-06-15,KYC,Low,239
2025-06-15,KYC,High,20
2025-06-15,Payments,Low,30
2025-06-15,Payments,High,100
2025-06-15,Sanctions,Low,1
2025-06-15,Sanctions,High,59
2025-06-16,KYC,Low,240
2025-06-16,KYC,High,27
2025-06-16,Payments,Low,34
2025-06-16,Payments,High,93
2025-06-16,Sanctions,Low,1
2025-06-16,Sanctions,High,48
2025-06-17,KYC,Low,228
2025-06-17,KYC,High,20
2025-06-17,Payments,Low,33
2025-06-17,Payments,High,104
2025-06-17,Sanctions,Low,1
2025-06-17,Sanctions,High,61
2025-06-18,KYC,Low,226
2025-06-18,KYC,High,27
2025-06-18,Payments,Low,21
2025-06-18,Payments,High,102
2025-06-18,Sanctions,Low,1
2025-06-18,Sanctions,High,35
2025-06-19,KYC,Low,206
2025-06-19,KYC,High,27
2025-06-19,Payments,Low,27
2025-06-19,Payments,High,80
2025-06-19,Sanctions,Low,1
2025-06-19,Sanctions,High,187
2025-06-20,KYC,Low,183
2025-06-20,KYC,High,30
2025-06-20,Payments,Low,48
2025-06-20,Payments,High,205
2025-06-20,Sanctions,Low,1
2025-06-20,Sanctions,High,48
2025-06-21,KYC,Low,177
2025-06-21,KYC,High,18
2025-06-21,Payments,Low,26
2025-06-21,Payments,High,89
2025-06-21,Sanctions,Low,2
2025-06-21,Sanctions,High,49
2025-06-22,KYC,Low,197
2025-06-22,KYC,High,28
2025-06-22,Payments,Low,31
2025-06-22,Payments,High,103
2025-06-22,Sanctions,Low,2
2025-06-22,Sanctions,High,38
2025-06-23,KYC,Low,199
2025-06-23,KYC,High,28
2025-06-23,Payments,Low,34
2025-06-23,Payments,High,94
2025-06-23,Sanctions,Low,2
2025-06-23,Sanctions,High,43
2025-06-24,KYC,Low,224
2025-06-24,KYC,High,37
2025-06-24,Payments,Low,24
2025-06-24,Payments,High,101
2025-06-24,Sanctions,Low,0
2025-06-24,Sanctions,High,41
2025-06-25,KYC,Low,227
2025-06-25,KYC,High,23
2025-06-25,Payments,Low,21
2025-06-25,Payments,High,90
2025-06-25,Sanctions,Low,0
2025-06-25,Sanctions,High,50
2025-06-26,KYC,Low,204
2025-06-26,KYC,High,21
2025-06-26,Payments,Low,38
2025-06-26,Payments,High,91
2025-06-26,Sanctions,Low,0
2025-06-26,Sanctions,High,60
2025-06-27,KYC,Low,182
2025-06-27,KYC,High,21
2025-06-27,Payments,Low,56
2025-06-27,Payments,High,185
2025-06-27,Sanctions,Low,0
2025-06-27,Sanctions,High,39
2025-06-28,KYC,Low,192
2025-06-28,KYC,High,19
2025-06-28,Payments,Low,28
2025-06-28,Payments,High,103
2025-06-28,Sanctions,Low,5
2025-06-28,Sanctions,High,144
2025-06-29,KYC,Low,187
2025-06-29,KYC,High,21
2025-06-29,Payments,Low,29
2025-06-29,Payments,High,112
2025-06-29,Sanctions,Low,0
2025-06-29,Sanctions,High,42
2025-06-30,KYC,Low,226
2025-06-30,KYC,High,32
2025-06-30,Payments,Low,40
2025-06-30,Payments,High,161
2025-06-30,Sanctions,Low,0
2025-06-30,Sanctions,High,50
2025-07-01,KYC,Low,235
2025-07-01,KYC,High,18
2025-07-01,Payments,Low,41
2025-07-01,Payments,High,101
2025-07-01,Sanctions,Low,1
2025-07-01,Sanctions,High,41
2025-07-02,KYC,Low,219
2025-07-02,KYC,High,25
2025-07-02,Payments,Low,31
2025-07-02,Payments,High,97
2025-07-02,Sanctions,Low,2
2025-07-02,Sanctions,High,32
2025-07-03,KYC,Low,188
2025-07-03,KYC,High,20
2025-07-03,Payments,Low,23
2025-07-03,Payments,High,88
2025-07-03,Sanctions,Low,1
2025-07-03,Sanctions,High,39
2025-07-04,KYC,Low,196
2025-07-04,KYC,High,28
2025-07-04,Payments,Low,44
2025-07-04,Payments,High,181
2025-07-04,Sanctions,Low,0
2025-07-04,Sanctions,High,49
2025-07-05,KYC,Low,226
2025-07-05,KYC,High,17
2025-07-05,Payments,Low,25
2025-07-05,Payments,High,78
2025-07-05,Sanctions,Low,0
2025-07-05,Sanctions,High,54
2025-07-06,KYC,Low,166
2025-07-06,KYC,High,27
2025-07-06,Payments,Low,29
2025-07-06,Payments,High,84
2025-07-06,Sanctions,Low,2
2025-07-06,Sanctions,High,39
2025-07-07,KYC,Low,209
2025-07-07,KYC,High,21
2025-07-07,Payments,Low,21
2025-07-07,Payments,High,96
2025-07-07,Sanctions,Low,2
2025-07-07,Sanctions,High,37
2025-07-08,KYC,Low,235
2025-07-08,KYC,High,25
2025-07-08,Payments,Low,33
2025-07-08,Payments,High,91
2025-07-08,Sanctions,Low,2
2025-07-08,Sanctions,High,43
2025-07-09,KYC,Low,208
2025-07-09,KYC,High,34
2025-07-09,Payments,Low,36
2025-07-09,Payments,High,103
2025-07-09,Sanctions,Low,0
2025-07-09,Sanctions,High,38
2025-07-10,KYC,Low,210
2025-07-10,KYC,High,22
2025-07-10,Payments,Low,32
2025-07-10,Payments,High,104
2025-07-10,Sanctions,Low,0
2025-07-10,Sanctions,High,37
2025-07-11,KYC,Low,222
2025-07-11,KYC,High,20
2025-07-11,Payments,Low,55
2025-07-11,Payments,High,210
2025-07-11,Sanctions,Low,0
2025-07-11,Sanctions,High,42
2025-07-12,KYC,Low,208
2025-07-12,KYC,High,21
2025-07-12,Payments,Low,21
2025-07-12,Payments,High,107
2025-07-12,Sanctions,Low,2
2025-07-12,Sanctions,High,52
2025-07-13,KYC,Low,204
2025-07-13,KYC,High,18
2025-07-13,Payments,Low,40
2025-07-13,Payments,High,105
2025-07-13,Sanctions,Low,0
2025-07-13,Sanctions,High,40
2025-07-14,KYC,Low,255
2025-07-14,KYC,High,29
2025-07-14,Payments,Low,34
2025-07-14,Payments,High,116
2025-07-14,Sanctions,Low,1
2025-07-14,Sanctions,High,42
2025-07-15,KYC,Low,221
2025-07-15,KYC,High,18
2025-07-15,Payments,Low,28
2025-07-15,Payments,High,121
2025-07-15,Sanctions,Low,2
2025-07-15,Sanctions,High,31
2025-07-16,KYC,Low,253
2025-07-16,KYC,High,30
2025-07-16,Payments,Low,34
2025-07-16,Payments,High,93
2025-07-16,Sanctions,Low,2
2025-07-16,Sanctions,High,53
2025-07-17,KYC,Low,178
2025-07-17,KYC,High,20
2025-07-17,Payments,Low,26
2025-07-17,Payments,High,109
2025-07-17,Sanctions,Low,0
2025-07-17,Sanctions,High,41
2025-07-18,KYC,Low,241
2025-07-18,KYC,High,16
2025-07-18,Payments,Low,61
2025-07-18,Payments,High,195
2025-07-18,Sanctions,Low,1
2025-07-18,Sanctions,High,55
2025-07-19,KYC,Low,195
2025-07-19,KYC,High,19
2025-07-19,Payments,Low,22
2025-07-19,Payments,High,94
2025-07-19,Sanctions,Low,0
2025-07-19,Sanctions,High,28
2025-07-20,KYC,Low,209
2025-07-20,KYC,High,25
2025-07-20,Payments,Low,30
2025-07-20,Payments,High,104
2025-07-20,Sanctions,Low,0
2025-07-20,Sanctions,High,59
2025-07-21,KYC,Low,197
2025-07-21,KYC,High,25
2025-07-21,Payments,Low,27
2025-07-21,Payments,High,121
2025-07-21,Sanctions,Low,2
2025-07-21,Sanctions,High,47
2025-07-22,KYC,Low,235
2025-07-22,KYC,High,33
2025-07-22,Payments,Low,28
2025-07-22,Payments,High,114
2025-07-22,Sanctions,Low,0
2025-07-22,Sanctions,High,46
2025-07-23,KYC,Low,221
2025-07-23,KYC,High,26
2025-07-23,Payments,Low,28
2025-07-23,Payments,High,121
2025-07-23,Sanctions,Low,1
2025-07-23,Sanctions,High,41
2025-07-24,KYC,Low,215
2025-07-24,KYC,High,22
2025-07-24,Payments,Low,24
2025-07-24,Payments,High,108
2025-07-24,Sanctions,Low,1
2025-07-24,Sanctions,High,35
2025-07-25,KYC,Low,213
2025-07-25,KYC,High,30
2025-07-25,Payments,Low,57
2025-07-25,Payments,High,166
2025-07-25,Sanctions,Low,0
2025-07-25,Sanctions,High,31
2025-07-26,KYC,Low,183
2025-07-26,KYC,High,20
2025-07-26,Payments,Low,27
2025-07-26,Payments,High,80
2025-07-26,Sanctions,Low,1
2025-07-26,Sanctions,High,36
2025-07-27,KYC,Low,204
2025-07-27,KYC,High,27
2025-07-27,Payments,Low,34
2025-07-27,Payments,High,99
2025-07-27,Sanctions,Low,0
2025-07-27,Sanctions,High,27
2025-07-28,KYC,Low,201
2025-07-28,KYC,High,24
2025-07-28,Payments,Low,24
2025-07-28,Payments,High,108
2025-07-28,Sanctions,Low,1
2025-07-28,Sanctions,High,27
2025-07-29,KYC,Low,224
2025-07-29,KYC,High,36
2025-07-29,Payments,Low,33
2025-07-29,Payments,High,103
2025-07-29,Sanctions,Low,2
2025-07-29,Sanctions,High,25
2025-07-30,KYC,Low,229
2025-07-30,KYC,High,21
2025-07-30,Payments,Low,38
2025-07-30,Payments,High,113
2025-07-30,Sanctions,Low,7
2025-07-30,Sanctions,High,326
2025-07-31,KYC,Low,242
2025-07-31,KYC,High,18
2025-07-31,Payments,Low,49
2025-07-31,Payments,High,156
2025-07-31,Sanctions,Low,0
2025-07-31,Sanctions,High,37
2025-08-01,KYC,Low,204
2025-08-01,KYC,High,29
2025-08-01,Payments,Low,42
2025-08-01,Payments,High,188
2025-08-01,Sanctions,Low,0
2025-08-01,Sanctions,High,39
2025-08-02,KYC,Low,181
2025-08-02,KYC,High,19
2025-08-02,Payments,Low,20
2025-08-02,Payments,High,82
2025-08-02,Sanctions,Low,1
2025-08-02,Sanctions,High,39
2025-08-03,KYC,Low,226
2025-08-03,KYC,High,23
2025-08-03,Payments,Low,28
2025-08-03,Payments,High,93
2025-08-03,Sanctions,Low,3
2025-08-03,Sanctions,High,56
2025-08-04,KYC,Low,230
2025-08-04,KYC,High,20
2025-08-04,Payments,Low,24
2025-08-04,Payments,High,96
2025-08-04,Sanctions,Low,0
2025-08-04,Sanctions,High,32
2025-08-05,KYC,Low,215
2025-08-05,KYC,High,30
2025-08-05,Payments,Low,33
2025-08-05,Payments,High,119
2025-08-05,Sanctions,Low,2
2025-08-05,Sanctions,High,56
2025-08-06,KYC,Low,245
2025-08-06,KYC,High,27
2025-08-06,Payments,Low,34
2025-08-06,Payments,High,109
2025-08-06,Sanctions,Low,3
2025-08-06,Sanctions,High,48
2025-08-07,KYC,Low,212
2025-08-07,KYC,High,26
2025-08-07,Payments,Low,23
2025-08-07,Payments,High,119
2025-08-07,Sanctions,Low,1
2025-08-07,Sanctions,High,38
2025-08-08,KYC,Low,196
2025-08-08,KYC,High,23
2025-08-08,Payments,Low,58
2025-08-08,Payments,High,193
2025-08-08,Sanctions,Low,1
2025-08-08,Sanctions,High,26
2025-08-09,KYC,Low,180
2025-08-09,KYC,High,27
2025-08-09,Payments,Low,31
2025-08-09,Payments,High,97
2025-08-09,Sanctions,Low,0
2025-08-09,Sanctions,High,26
2025-08-10,KYC,Low,235
2025-08-10,KYC,High,17
2025-08-10,Payments,Low,17
2025-08-10,Payments,High,79
2025-08-10,Sanctions,Low,0
2025-08-10,Sanctions,High,51
2025-08-11,KYC,Low,194
2025-08-11,KYC,High,24
2025-08-11,Payments,Low,29
2025-08-11,Payments,High,97
2025-08-11,Sanctions,Low,0
2025-08-11,Sanctions,High,32
2025-08-12,KYC,Low,194
2025-08-12,KYC,High,30
2025-08-12,Payments,Low,28
2025-08-12,Payments,High,102
2025-08-12,Sanctions,Low,1
2025-08-12,Sanctions,High,37
2025-08-13,KYC,Low,198
2025-08-13,KYC,High,27
2025-08-13,Payments,Low,27
2025-08-13,Payments,High,108
2025-08-13,Sanctions,Low,1
2025-08-13,Sanctions,High,22
2025-08-14,KYC,Low,218
2025-08-14,KYC,High,18
2025-08-14,Payments,Low,32
2025-08-14,Payments,High,105
2025-08-14,Sanctions,Low,4
2025-08-14,Sanctions,High,227
2025-08-15,KYC,Low,199
2025-08-15,KYC,High,28
2025-08-15,Payments,Low,52
2025-08-15,Payments,High,193
2025-08-15,Sanctions,Low,0
2025-08-15,Sanctions,High,37
2025-08-16,KYC,Low,191
2025-08-16,KYC,High,20
2025-08-16,Payments,Low,29
2025-08-16,Payments,High,104
2025-08-16,Sanctions,Low,2
2025-08-16,Sanctions,High,46
2025-08-17,KYC,Low,199
2025-08-17,KYC,High,21
2025-08-17,Payments,Low,27
2025-08-17,Payments,High,100
2025-08-17,Sanctions,Low,1
2025-08-17,Sanctions,High,39
2025-08-18,KYC,Low,196
2025-08-18,KYC,High,26
2025-08-18,Payments,Low,24
2025-08-18,Payments,High,118
2025-08-18,Sanctions,Low,3
2025-08-18,Sanctions,High,29
2025-08-19,KYC,Low,220
2025-08-19,KYC,High,19
2025-08-19,Payments,Low,25
2025-08-19,Payments,High,109
2025-08-19,Sanctions,Low,2
2025-08-19,Sanctions,High,32
2025-08-20,KYC,Low,257
2025-08-20,KYC,High,24
2025-08-20,Payments,Low,33
2025-08-20,Payments,High,97
2025-08-20,Sanctions,Low,0
2025-08-20,Sanctions,High,45
2025-08-21,KYC,Low,216
2025-08-21,KYC,High,23
2025-08-21,Payments,Low,29
2025-08-21,Payments,High,106
2025-08-21,Sanctions,Low,0
2025-08-21,Sanctions,High,37
2025-08-22,KYC,Low,206
2025-08-22,KYC,High,18
2025-08-22,Payments,Low,34
2025-08-22,Payments,High,191
2025-08-22,Sanctions,Low,1
2025-08-22,Sanctions,High,33
2025-08-23,KYC,Low,194
2025-08-23,KYC,High,22
2025-08-23,Payments,Low,26
2025-08-23,Payments,High,99
2025-08-23,Sanctions,Low,1
2025-08-23,Sanctions,High,33
2025-08-24,KYC,Low,176
2025-08-24,KYC,High,18
2025-08-24,Payments,Low,28
2025-08-24,Payments,High,111
2025-08-24,Sanctions,Low,1
2025-08-24,Sanctions,High,43
2025-08-25,KYC,Low,213
2025-08-25,KYC,High,21
2025-08-25,Payments,Low,34
2025-08-25,Payments,High,92
2025-08-25,Sanctions,Low,0
2025-08-25,Sanctions,High,39
2025-08-26,KYC,Low,220
2025-08-26,KYC,High,22
2025-08-26,Payments,Low,26
2025-08-26,Payments,High,102
2025-08-26,Sanctions,Low,1
2025-08-26,Sanctions,High,57
2025-08-27,KYC,Low,232
2025-08-27,KYC,High,21
2025-08-27,Payments,Low,35
2025-08-27,Payments,High,98
2025-08-27,Sanctions,Low,0
2025-08-27,Sanctions,High,48
2025-08-28,KYC,Low,216
2025-08-28,KYC,High,24
2025-08-28,Payments,Low,18
2025-08-28,Payments,High,98
2025-08-28,Sanctions,Low,0
2025-08-28,Sanctions,High,42
2025-08-29,KYC,Low,196
2025-08-29,KYC,High,27
2025-08-29,Payments,Low,50
2025-08-29,Payments,High,194
2025-08-29,Sanctions,Low,2
2025-08-29,Sanctions,High,47
2025-08-30,KYC,Low,178
2025-08-30,KYC,High,18
2025-08-30,Payments,Low,21
2025-08-30,Payments,High,100
2025-08-30,Sanctions,Low,0
2025-08-30,Sanctions,High,46
2025-08-31,KYC,Low,191
2025-08-31,KYC,High,21
2025-08-31,Payments,Low,47
2025-08-31,Payments,High,158
2025-08-31,Sanctions,Low,0
2025-08-31,Sanctions,High,36
2025-09-01,KYC,Low,195
2025-09-01,KYC,High,22
2025-09-01,Payments,Low,25
2025-09-01,Payments,High,120
2025-09-01,Sanctions,Low,0
2025-09-01,Sanctions,High,38
2025-09-02,KYC,Low,251
2025-09-02,KYC,High,17
2025-09-02,Payments,Low,26
2025-09-02,Payments,High,119
2025-09-02,Sanctions,Low,6
2025-09-02,Sanctions,High,304
2025-09-03,KYC,Low,242
2025-09-03,KYC,High,22
2025-09-03,Payments,Low,26
2025-09-03,Payments,High,108
2025-09-03,Sanctions,Low,1
2025-09-03,Sanctions,High,32
2025-09-04,KYC,Low,230
2025-09-04,KYC,High,32
2025-09-04,Payments,Low,24
2025-09-04,Payments,High,116
2025-09-04,Sanctions,Low,3
2025-09-04,Sanctions,High,33
2025-09-05,KYC,Low,224
2025-09-05,KYC,High,19
2025-09-05,Payments,Low,63
2025-09-05,Payments,High,183
2025-09-05,Sanctions,Low,3
2025-09-05,Sanctions,High,356
2025-09-06,KYC,Low,193
2025-09-06,KYC,High,20
2025-09-06,Payments,Low,31
2025-09-06,Payments,High,95
2025-09-06,Sanctions,Low,1
2025-09-06,Sanctions,High,36
2025-09-07,KYC,Low,172
2025-09-07,KYC,High,15
2025-09-07,Payments,Low,31
2025-09-07,Payments,High,111
2025-09-07,Sanctions,Low,0
2025-09-07,Sanctions,High,45
2025-09-08,KYC,Low,215
2025-09-08,KYC,High,20
2025-09-08,Payments,Low,31
2025-09-08,Payments,High,100
2025-09-08,Sanctions,Low,1
2025-09-08,Sanctions,High,71
2025-09-09,KYC,Low,216
2025-09-09,KYC,High,30
2025-09-09,Payments,Low,26
2025-09-09,Payments,High,105
2025-09-09,Sanctions,Low,1
2025-09-09,Sanctions,High,54
2025-09-10,KYC,Low,246
2025-09-10,KYC,High,21
2025-09-10,Payments,Low,32
2025-09-10,Payments,High,100
2025-09-10,Sanctions,Low,0
2025-09-10,Sanctions,High,44
2025-09-11,KYC,Low,221
2025-09-11,KYC,High,33
2025-09-11,Payments,Low,24
2025-09-11,Payments,High,103
2025-09-11,Sanctions,Low,0
2025-09-11,Sanctions,High,34
2025-09-12,KYC,Low,185
2025-09-12,KYC,High,31
2025-09-12,Payments,Low,60
2025-09-12,Payments,High,181
2025-09-12,Sanctions,Low,3
2025-09-12,Sanctions,High,45
2025-09-13,KYC,Low,216
2025-09-13,KYC,High,24
2025-09-13,Payments,Low,44
2025-09-13,Payments,High,117
2025-09-13,Sanctions,Low,1
2025-09-13,Sanctions,High,49
2025-09-14,KYC,Low,183
2025-09-14,KYC,High,33
2025-09-14,Payments,Low,20
2025-09-14,Payments,High,96
2025-09-14,Sanctions,Low,1
2025-09-14,Sanctions,High,41
2025-09-15,KYC,Low,227
2025-09-15,KYC,High,27
2025-09-15,Payments,Low,27
2025-09-15,Payments,High,77
2025-09-15,Sanctions,Low,0
2025-09-15,Sanctions,High,37
2025-09-16,KYC,Low,249
2025-09-16,KYC,High,16
2025-09-16,Payments,Low,39
2025-09-16,Payments,High,109
2025-09-16,Sanctions,Low,2
2025-09-16,Sanctions,High,62
2025-09-17,KYC,Low,235
2025-09-17,KYC,High,23
2025-09-17,Payments,Low,24
2025-09-17,Payments,High,123
2025-09-17,Sanctions,Low,1
2025-09-17,Sanctions,High,46
2025-09-18,KYC,Low,234
2025-09-18,KYC,High,23
2025-09-18,Payments,Low,23
2025-09-18,Payments,High,110
2025-09-18,Sanctions,Low,5
2025-09-18,Sanctions,High,34
2025-09-19,KYC,Low,228
2025-09-19,KYC,High,26
2025-09-19,Payments,Low,52
2025-09-19,Payments,High,166
2025-09-19,Sanctions,Low,0
2025-09-19,Sanctions,High,53
2025-09-20,KYC,Low,200
2025-09-20,KYC,High,22
2025-09-20,Payments,Low,31
2025-09-20,Payments,High,91
2025-09-20,Sanctions,Low,0
2025-09-20,Sanctions,High,44
2025-09-21,KYC,Low,240
2025-09-21,KYC,High,24
2025-09-21,Payments,Low,29
2025-09-21,Payments,High,109
2025-09-21,Sanctions,Low,0
2025-09-21,Sanctions,High,31
2025-09-22,KYC,Low,263
2025-09-22,KYC,High,26
2025-09-22,Payments,Low,33
2025-09-22,Payments,High,120
2025-09-22,Sanctions,Low,0
2025-09-22,Sanctions,High,42
2025-09-23,KYC,Low,235
2025-09-23,KYC,High,26
2025-09-23,Payments,Low,33
2025-09-23,Payments,High,109
2025-09-23,Sanctions,Low,0
2025-09-23,Sanctions,High,51
2025-09-24,KYC,Low,231
2025-09-24,KYC,High,21
2025-09-24,Payments,Low,40
2025-09-24,Payments,High,122
2025-09-24,Sanctions,Low,0
2025-09-24,Sanctions,High,53
2025-09-25,KYC,Low,217
2025-09-25,KYC,High,19
2025-09-25,Payments,Low,29
2025-09-25,Payments,High,120
2025-09-25,Sanctions,Low,0
2025-09-25,Sanctions,High,30
2025-09-26,KYC,Low,189
2025-09-26,KYC,High,26
2025-09-26,Payments,Low,38
2025-09-26,Payments,High,180
2025-09-26,Sanctions,Low,0
2025-09-26,Sanctions,High,41
2025-09-27,KYC,Low,190
2025-09-27,KYC,High,18
2025-09-27,Payments,Low,28
2025-09-27,Payments,High,81
2025-09-27,Sanctions,Low,1
2025-09-27,Sanctions,High,31
2025-09-28,KYC,Low,205
2025-09-28,KYC,High,18
2025-09-28,Payments,Low,26
2025-09-28,Payments,High,91
2025-09-28,Sanctions,Low,0
2025-09-28,Sanctions,High,36
2025-09-29,KYC,Low,228
2025-09-29,KYC,High,24
2025-09-29,Payments,Low,27
2025-09-29,Payments,High,115
2025-09-29,Sanctions,Low,6
2025-09-29,Sanctions,High,257
2025-09-30,KYC,Low,228
2025-09-30,KYC,High,27
2025-09-30,Payments,Low,59
2025-09-30,Payments,High,170
2025-09-30,Sanctions,Low,1
2025-09-30,Sanctions,High,39
2025-10-01,KYC,Low,264
2025-10-01,KYC,High,20
2025-10-01,Payments,Low,35
2025-10-01,Payments,High,132
2025-10-01,Sanctions,Low,2
2025-10-01,Sanctions,High,54
2025-10-02,KYC,Low,232
2025-10-02,KYC,High,16
2025-10-02,Payments,Low,32
2025-10-02,Payments,High,97
2025-10-02,Sanctions,Low,0
2025-10-02,Sanctions,High,20
2025-10-03,KYC,Low,246
2025-10-03,KYC,High,30
2025-10-03,Payments,Low,56
2025-10-03,Payments,High,191
2025-10-03,Sanctions,Low,0
2025-10-03,Sanctions,High,42
2025-10-04,KYC,Low,186
2025-10-04,KYC,High,23
2025-10-04,Payments,Low,21
2025-10-04,Payments,High,98
2025-10-04,Sanctions,Low,1
2025-10-04,Sanctions,High,50
2025-10-05,KYC,Low,191
2025-10-05,KYC,High,23
2025-10-05,Payments,Low,24
2025-10-05,Payments,High,108
2025-10-05,Sanctions,Low,0
2025-10-05,Sanctions,High,33
2025-10-06,KYC,Low,242
2025-10-06,KYC,High,19
2025-10-06,Payments,Low,23
2025-10-06,Payments,High,94
2025-10-06,Sanctions,Low,2
2025-10-06,Sanctions,High,45
2025-10-07,KYC,Low,234
2025-10-07,KYC,High,24
2025-10-07,Payments,Low,36
2025-10-07,Payments,High,102
2025-10-07,Sanctions,Low,0
2025-10-07,Sanctions,High,35
2025-10-08,KYC,Low,262
2025-10-08,KYC,High,21
2025-10-08,Payments,Low,24
2025-10-08,Payments,High,104
2025-10-08,Sanctions,Low,0
2025-10-08,Sanctions,High,45
2025-10-09,KYC,Low,229
2025-10-09,KYC,High,33
2025-10-09,Payments,Low,25
2025-10-09,Payments,High,101
2025-10-09,Sanctions,Low,1
2025-10-09,Sanctions,High,32
2025-10-10,KYC,Low,210
2025-10-10,KYC,High,24
2025-10-10,Payments,Low,62
2025-10-10,Payments,High,209
2025-10-10,Sanctions,Low,1
2025-10-10,Sanctions,High,40
2025-10-11,KYC,Low,203
2025-10-11,KYC,High,23
2025-10-11,Payments,Low,30
2025-10-11,Payments,High,111
2025-10-11,Sanctions,Low,1
2025-10-11,Sanctions,High,44
2025-10-12,KYC,Low,218
2025-10-12,KYC,High,15
2025-10-12,Payments,Low,37
2025-10-12,Payments,High,97
2025-10-12,Sanctions,Low,3
2025-10-12,Sanctions,High,41
2025-10-13,KYC,Low,243
2025-10-13,KYC,High,23
2025-10-13,Payments,Low,31
2025-10-13,Payments,High,100
2025-10-13,Sanctions,Low,0
2025-10-13,Sanctions,High,63
2025-10-14,KYC,Low,205
2025-10-14,KYC,High,25
2025-10-14,Payments,Low,32
2025-10-14,Payments,High,110
2025-10-14,Sanctions,Low,0
2025-10-14,Sanctions,High,41
2025-10-15,KYC,Low,251
2025-10-15,KYC,High,34
2025-10-15,Payments,Low,34
2025-10-15,Payments,High,114
2025-10-15,Sanctions,Low,2
2025-10-15,Sanctions,High,30
2025-10-16,KYC,Low,242
2025-10-16,KYC,High,29
2025-10-16,Payments,Low,30
2025-10-16,Payments,High,95
2025-10-16,Sanctions,Low,0
2025-10-16,Sanctions,High,39
2025-10-17,KYC,Low,230
2025-10-17,KYC,High,24
2025-10-17,Payments,Low,66
2025-10-17,Payments,High,187
2025-10-17,Sanctions,Low,1
2025-10-17,Sanctions,High,49
2025-10-18,KYC,Low,198
2025-10-18,KYC,High,15
2025-10-18,Payments,Low,26
2025-10-18,Payments,High,86
2025-10-18,Sanctions,Low,0
2025-10-18,Sanctions,High,41
2025-10-19,KYC,Low,202
2025-10-19,KYC,High,23
2025-10-19,Payments,Low,34
2025-10-19,Payments,High,102
2025-10-19,Sanctions,Low,0
2025-10-19,Sanctions,High,46
2025-10-20,KYC,Low,210
2025-10-20,KYC,High,34
2025-10-20,Payments,Low,35
2025-10-20,Payments,High,112
2025-10-20,Sanctions,Low,2
2025-10-20,Sanctions,High,50
2025-10-21,KYC,Low,246
2025-10-21,KYC,High,33
2025-10-21,Payments,Low,27
2025-10-21,Payments,High,107
2025-10-21,Sanctions,Low,1
2025-10-21,Sanctions,High,49
2025-10-22,KYC,Low,263
2025-10-22,KYC,High,31
2025-10-22,Payments,Low,25
2025-10-22,Payments,High,111
2025-10-22,Sanctions,Low,0
2025-10-22,Sanctions,High,60
2025-10-23,KYC,Low,214
2025-10-23,KYC,High,23
2025-10-23,Payments,Low,37
2025-10-23,Payments,High,101
2025-10-23,Sanctions,Low,2
2025-10-23,Sanctions,High,48
2025-10-24,KYC,Low,205
2025-10-24,KYC,High,28
2025-10-24,Payments,Low,50
2025-10-24,Payments,High,200
2025-10-24,Sanctions,Low,1
2025-10-24,Sanctions,High,37
2025-10-25,KYC,Low,198
2025-10-25,KYC,High,20
2025-10-25,Payments,Low,31
2025-10-25,Payments,High,92
2025-10-25,Sanctions,Low,1
2025-10-25,Sanctions,High,38
2025-10-26,KYC,Low,188
2025-10-26,KYC,High,23
2025-10-26,Payments,Low,32
2025-10-26,Payments,High,119
2025-10-26,Sanctions,Low,2
2025-10-26,Sanctions,High,55
2025-10-27,KYC,Low,228
2025-10-27,KYC,High,24
2025-10-27,Payments,Low,26
2025-10-27,Payments,High,90
2025-10-27,Sanctions,Low,0
2025-10-27,Sanctions,High,46
2025-10-28,KYC,Low,239
2025-10-28,KYC,High,25
2025-10-28,Payments,Low,32
2025-10-28,Payments,High,99
2025-10-28,Sanctions,Low,6
2025-10-28,Sanctions,High,323
2025-10-29,KYC,Low,252
2025-10-29,KYC,High,21
2025-10-29,Payments,Low,30
2025-10-29,Payments,High,114
2025-10-29,Sanctions,Low,1
2025-10-29,Sanctions,High,184
2025-10-30,KYC,Low,256
2025-10-30,KYC,High,24
2025-10-30,Payments,Low,22
2025-10-30,Payments,High,107
2025-10-30,Sanctions,Low,0
2025-10-30,Sanctions,High,33
2025-10-31,KYC,Low,218
2025-10-31,KYC,High,23
2025-10-31,Payments,Low,90
2025-10-31,Payments,High,330
2025-10-31,Sanctions,Low,0
2025-10-31,Sanctions,High,62
2025-11-01,KYC,Low,185
2025-11-01,KYC,High,29
2025-11-01,Payments,Low,25
2025-11-01,Payments,High,68
2025-11-01,Sanctions,Low,1
2025-11-01,Sanctions,High,30
2025-11-02,KYC,Low,217
2025-11-02,KYC,High,27
2025-11-02,Payments,Low,23
2025-11-02,Payments,High,121
2025-11-02,Sanctions,Low,2
2025-11-02,Sanctions,High,30
